node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
F42B12/36,0.001066585403016913,3.46670894038087e-05,0.00015735369473339283,0.0002132055718835025,4,0.19959458346924733
F42B15/00,0.0019808014627456954,0.0023234440428541257,0.00012083649946537902,0.0005031223488465856,4,0.20176013455495573
F42B15/01,0.0015236934328813042,0.0007060531555997962,0.0007031947339164942,0.00030214669582139176,4,0.21929262316980327
-,0.0,0.0,1.6703848685293523e-23,2.4047710658183856e-05,0,0.0
B23K13/01,0.0009142160597287825,0.0,5.158411032746514e-06,0.0001122394407403199,6,0.17393275064232758
B23K37/00,0.002133170806033826,0.0009279322447266914,1.2973324742803089e-05,0.00029968296588192507,6,0.18195387039364797
H01M2/30,0.0013713240895931737,0.0001895759024254473,6.782467915777623e-05,0.00014269176244680355,6,0.18868029216593477
H01M10/12,0.0009142160597287825,0.0,5.158411032746514e-06,0.0001122394407403199,6,0.17393275064232758
G01B21/08,0.001828432119457565,0.0013241046699854087,0.00034587559757175823,0.00014527329960237946,6,0.21718282912150103
B23K101/38,0.0009142160597287825,0.0,5.158411032746514e-06,0.00011223944074031991,6,0.17393275064232758
H01M50/566,0.0009142160597287825,0.0,5.158411032746514e-06,0.00011223944074031991,6,0.17393275064232758
B64D45/00,0.04525369495657473,0.020644756446898654,0.09202313506734265,0.0027263392405344855,31,0.3229684437331055
H02G1/02,0.008532683224135303,0.0016396253694437731,0.020585470028787033,0.000526213335663529,23,0.28114404027550655
B64C11/30,0.017522474478134997,0.001245618257456619,0.06685230870750504,0.0008407290187624987,31,0.2930747749648882
B64D33/08,0.03900655188176139,0.004978246119807707,0.09940095157297785,0.0029701474066120906,31,0.3029365513423955
F16D13/16,0.0009142160597287825,0.0,0.007043697965850853,4.7225664686872026e-05,6,0.26144532791739555
H02K7/108,0.01127533140332165,0.001405142254759052,0.03840401715226567,0.0005417440289495245,29,0.2802930359529528
H02K9/02,0.007618467164406521,0.00015050727276376958,0.025809123922652194,0.00026141488504089746,26,0.2714070861350879
H01R13/633,0.0012189547463050433,0.0002689179890801359,0.00015096182699281453,0.0002027228825841294,4,0.20833755755573719
H01R13/64,0.00015236934328813042,0.0,1.761003565046116e-06,3.649346797197975e-05,1,0.16660119941275564
B60T17/18,0.0016760627761694346,1.02359800068435e-06,0.0011631060043728644,9.46845799479736e-05,9,0.21748471773025932
H05K7/20,0.013713240895931737,0.006824424353729508,0.031074757813715475,0.0007650577742062203,26,0.2923571949746392
B60L11/18,0.019198537254304433,0.003534206733709393,0.049412628864207636,0.0011425163861764575,31,0.29463530298742857
B64C25/12,0.005028188328508303,0.0003093151904819778,0.01831815219664998,0.00024285219605807862,23,0.2781623140023541
B64C25/20,0.005637665701660825,0.00031625546639000657,0.018812228653061296,0.00021185461583003408,23,0.27925798042875427
H01M2/10,0.015236934328813042,0.008772089585186873,0.034668735982677744,0.0006728879316884085,27,0.29046691415443315
H01M2/20,0.005637665701660825,3.181748917761022e-05,0.01380955712697503,0.00020777339501302795,19,0.27150452764518906
H01M10/04,0.010361115343592868,0.0012551876715036902,0.021801853732184313,0.0005710449476481003,23,0.27559424599164234
H01M50/204,0.012189547463050433,0.0007165029357141501,0.03453012697397272,0.0005320620273035894,27,0.28027572215741553
H01M50/249,0.026664635075422823,0.004074171811953279,0.056756953106773644,0.00162315992437747,31,0.2945014386971117
H01M50/503,0.0024379094926100867,5.874434373468293e-06,0.00908666744117398,6.614904365771238e-05,15,0.26985747983861064
B64C11/32,0.007008989791253999,6.175366318913321e-05,0.03302603939513089,0.0004453008293137824,29,0.2747431829250015
B64C27/26,0.021026969373761997,0.0006962045783974592,0.07574483811329519,0.0018304982930553064,31,0.29499926311724856
B64C27/54,0.00731372847783026,0.00015114891832420732,0.03759322709485103,0.0004935526933186644,31,0.2818600860980494
B64C27/605,0.0022855401493219562,2.562880293478648e-06,0.013527099228143866,0.0002872654926445346,14,0.26952085928163944
G05D1/08,0.019046167911016303,0.002218395069364231,0.05253576045287645,0.00140223474244288,31,0.2900584073391549
G05D23/20,0.00030473868657626083,0.0,0.000716796493434378,3.50162931915055e-05,2,0.22963630072404476
F42B12/00,0.0007618467164406521,0.0012659519347864782,7.240404852533237e-05,0.00020376017542800168,3,0.19582165922948513
B62H1/12,0.0,0.0,1.6703848685293523e-23,2.4047710658183856e-05,0,0.0
B60M7/00,0.0045710802986439125,0.00010078564875391557,0.014352176575097672,0.0003026007691594375,17,0.2727284766488189
H02J7/00,0.046320280359591647,0.015277266531279522,0.09177876572004097,0.0032369766630760176,31,0.3164365482953065
